_id,timestamp,userId,focusScore,currentStreak,longestStreak,sessionDuration,activeFileDuration,idleTime,typingRhythm,productivityStatus,__v,cluster,tabMetrics.total,tabMetrics.rapid,tabMetrics.patterns.backAndForth,tabMetrics.patterns.sequential,copyPasteMetrics.total,copyPasteMetrics.copy,copyPasteMetrics.cut,copyPasteMetrics.paste,errorMetrics.syntaxErrors,errorMetrics.warningCount,errorMetrics.problemCount,codeMetrics.linesAdded,codeMetrics.linesDeleted,codeMetrics.fileEdits,codeMetrics.codeComplexity,codeMetrics.testCoverage,achievements.0,errorSummary.total,errorSummary.recent,errorSummary.bySeverity.error,errorSummary.bySeverity.warning,errorSummary.bySeverity.info,kmeans_cluster,pca1,pca2,tsne1,tsne2,isolation_forest_anomaly
678b4b6b45ee875d7437c6a73,2025-01-18T18:54:28.777357,user_3,77.4,2,7,41.852321,1007.727,336.626,87,Focused 🎯,0,High Productivity,13,1,0,3,5,4,1,1,2,3,4,48,11,1,0,78,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a73_ach', 'timestamp': '2025-01-18T18:54:28.777357'}",9,[],2,3,4,2,-1.8564230646447075,1.0162732956437788,-31.835138,-18.106308,1
678b4b6b45ee875d7437c6a74,2025-01-18T18:58:28.777357,user_2,73.5,1,1,41.977654,759.498,676.055,47,Focused 🎯,0,Moderate Productivity,8,1,3,0,5,2,2,4,0,5,0,58,49,6,3,7,,5,[],0,5,0,1,-1.6672212725172992,-0.930725612270838,8.714389,-0.75343823,1
678b4b6b45ee875d7437c6a75,2025-01-18T19:07:28.777357,user_3,60.9,3,3,51.896967,831.104,641.742,63,In Flow 🌊,0,Moderate Productivity,13,2,2,3,4,4,0,3,0,2,2,151,23,5,7,57,,4,[],0,2,2,1,-2.371665749363028,-0.9295838668405116,-2.6725204,-2.3316875,1
678b4b6b45ee875d7437c6a76,2025-01-18T19:11:28.777357,user_1,56.3,1,7,42.581912,597.823,528.732,68,In Flow 🌊,0,Moderate Productivity,13,2,3,3,0,4,1,5,1,5,5,183,49,5,1,43,,11,[],1,5,5,1,-0.4088015262614917,0.011183822403142963,3.6526098,-23.327446,1
678b4b6b45ee875d7437c6a77,2025-01-18T19:17:28.777357,user_1,52.5,1,8,39.196868,774.644,1093.101,44,In Flow 🌊,0,Low Productivity,17,4,3,4,5,5,2,0,0,0,0,16,24,4,6,13,,0,[],0,0,0,1,-2.1179352975763974,-3.476741133239969,-1.603798,-0.76955694,1
678b4b6b45ee875d7437c6a78,2025-01-18T19:21:28.777357,user_1,75.5,2,6,48.078714,1336.78,383.666,74,Focused 🎯,0,High Productivity,5,2,1,2,1,4,2,3,0,0,1,109,46,7,3,39,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a78_ach', 'timestamp': '2025-01-18T19:21:28.777357'}",1,[],0,0,1,2,-4.162307750287821,-0.35530661400573343,-35.1024,2.7729182,1
678b4b6b45ee875d7437c6a79,2025-01-18T19:27:28.777357,user_1,31.6,3,5,49.34435,116.365,836.421,53,Distracted 😕,0,Low Productivity,14,1,0,0,4,2,0,1,1,6,13,73,8,1,10,57,,20,[],1,6,13,0,2.5132927037676205,-0.17364498881038012,39.20937,-15.2366295,1
678b4b6b45ee875d7437c6a80,2025-01-18T19:35:28.777357,user_2,45.5,5,3,17.840308,335.939,805.189,40,In Flow 🌊,0,Low Productivity,4,5,1,2,8,0,1,2,3,5,9,42,42,2,8,54,,17,[],3,5,9,0,2.629951047143098,-1.3489556771278168,48.042583,18.879183,1
678b4b6b45ee875d7437c6a81,2025-01-18T19:36:28.777357,user_1,62.9,1,6,50.46935,615.536,661.623,62,In Flow 🌊,0,Moderate Productivity,1,5,3,1,8,3,1,3,0,2,1,85,42,4,3,14,,3,[],0,2,1,1,-2.3213834933787756,-1.3673525902539445,-9.197778,14.141365,1
678b4b6b45ee875d7437c6a82,2025-01-18T19:40:28.777357,user_1,48.3,5,5,42.811971,442.873,784.37,44,In Flow 🌊,0,Low Productivity,20,0,2,1,9,4,3,3,2,10,9,166,31,7,1,32,,21,[],2,10,9,0,2.9496395104459032,0.9526887397808813,47.139404,-10.65866,1
678b4b6b45ee875d7437c6a83,2025-01-18T19:41:28.777357,user_3,43.2,1,2,35.446064,238.91,830.937,22,In Flow 🌊,0,Low Productivity,16,5,2,4,8,3,3,5,3,5,9,5,50,2,2,44,,17,[],3,5,9,0,2.80836744009415,-1.5177866582341586,29.288635,-5.371755,1
678b4b6b45ee875d7437c6a84,2025-01-18T19:42:28.777357,user_3,77.1,1,1,73.453166,1350.126,245.108,67,Focused 🎯,0,High Productivity,18,5,3,1,6,2,2,5,2,1,4,67,11,10,6,28,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a84_ach', 'timestamp': '2025-01-18T19:42:28.777357'}",7,[],2,1,4,2,-2.885714703732239,1.2747718704093598,-61.031517,-8.779688,1
678b4b6b45ee875d7437c6a85,2025-01-18T19:47:28.777357,user_2,24.9,4,9,34.876826,365.896,926.399,31,Distracted 😕,0,Low Productivity,2,0,3,2,2,4,2,0,2,5,12,138,4,2,4,14,,19,[],2,5,12,0,3.012282673820468,-1.1385969404570488,30.655846,10.108436,1
678b4b6b45ee875d7437c6a86,2025-01-18T19:51:28.777357,user_2,75.8,1,8,53.267855,976.593,653.371,67,Focused 🎯,0,Moderate Productivity,7,5,2,3,6,4,3,0,0,3,9,149,27,6,10,35,,12,[],0,3,9,2,-1.3717166662220086,0.6358682481756985,-7.258022,10.066787,1
678b4b6b45ee875d7437c6a87,2025-01-18T19:57:28.777357,user_3,82.4,2,8,56.019476,862.656,270.855,70,Focused 🎯,0,High Productivity,1,5,0,5,5,3,2,4,1,3,2,4,8,5,9,31,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a87_ach', 'timestamp': '2025-01-18T19:57:28.777357'}",6,[],1,3,2,2,-2.5920793390903705,0.6306052735050776,-75.49928,-0.978277,1
678b4b6b45ee875d7437c6a88,2025-01-18T20:03:28.777357,user_3,53.1,4,7,39.099676,791.929,507.342,49,In Flow 🌊,0,Moderate Productivity,11,4,3,2,1,5,3,1,0,0,0,0,8,10,8,99,,0,[],0,0,0,1,-2.857153110278085,-2.5070147835876213,-15.03648,15.367817,-1
678b4b6b45ee875d7437c6a89,2025-01-18T20:09:28.777357,user_2,53.8,0,9,38.753383,651.881,547.6,68,In Flow 🌊,0,Moderate Productivity,12,5,1,1,7,2,1,0,2,0,3,133,28,9,10,78,,5,[],2,0,3,1,-1.5531481953810924,-1.7623261459437485,-20.936686,33.571243,1
678b4b6b45ee875d7437c6a90,2025-01-18T20:14:28.777357,user_3,61.3,1,1,31.703857,498.179,564.926,77,In Flow 🌊,0,Moderate Productivity,7,2,0,2,8,2,3,0,1,1,4,36,24,3,0,53,,6,[],1,1,4,1,-1.6013305575283638,-1.2851449809944777,-21.919617,2.6821032,1
678b4b6b45ee875d7437c6a91,2025-01-18T20:21:28.777357,user_1,45.1,0,3,32.897017,371.758,1064.543,29,In Flow 🌊,0,Low Productivity,10,3,1,3,6,2,3,0,3,6,18,171,17,10,7,32,,27,[],3,6,18,0,4.596746650464174,-0.03477298366219335,56.193806,-4.552295,1
678b4b6b45ee875d7437c6a92,2025-01-18T20:30:28.777357,user_3,69.8,1,10,30.01716,1063.166,511.619,81,In Flow 🌊,0,Moderate Productivity,16,3,0,0,4,3,3,4,0,3,4,98,25,6,1,94,,7,[],0,3,4,2,-2.237983111096549,-0.1322030106847736,-29.963043,6.0787573,1
678b4b6b45ee875d7437c6a93,2025-01-18T20:31:28.777357,user_2,44.4,3,6,59.156169,611.584,1010.827,22,In Flow 🌊,0,Low Productivity,7,3,2,4,1,0,1,4,5,6,11,66,23,4,8,37,,22,[],5,6,11,0,3.865265256590662,0.16206021594773082,55.836918,12.803339,1
678b4b6b45ee875d7437c6a94,2025-01-18T20:37:28.777357,user_2,87.7,4,3,39.600002,1039.464,404.48,65,Focused 🎯,0,High Productivity,16,1,1,1,2,4,3,5,0,3,0,71,19,3,6,32,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a94_ach', 'timestamp': '2025-01-18T20:37:28.777357'}",3,[],0,3,0,2,-3.2119931695369335,-0.2633078058129672,-37.414795,12.895423,1
678b4b6b45ee875d7437c6a95,2025-01-18T20:44:28.777357,user_3,34.2,3,7,53.492612,600.303,993.177,58,Distracted 😕,0,Low Productivity,9,4,1,4,4,1,3,3,3,10,13,95,17,4,7,40,,26,[],3,10,13,0,4.085380739013957,1.760950410773148,53.15193,-21.201015,1
678b4b6b45ee875d7437c6a96,2025-01-18T20:49:28.777357,user_2,69.4,4,4,40.46745,495.574,566.011,68,In Flow 🌊,0,Moderate Productivity,4,0,0,5,7,3,3,1,0,3,4,150,6,3,8,41,,7,[],0,3,4,1,-1.6344525136811856,-0.614333046342628,-10.070326,-31.549135,1
678b4b6b45ee875d7437c6a97,2025-01-18T20:51:28.777357,user_1,61.8,4,5,61.38528,426.048,490.912,42,In Flow 🌊,0,Moderate Productivity,9,3,1,0,1,1,3,1,2,4,4,152,3,2,0,86,,10,[],2,4,4,1,-0.23761508379155175,-0.17081696975470143,7.951743,39.915466,1
678b4b6b45ee875d7437c6a98,2025-01-18T20:53:28.777357,user_1,57.0,4,4,38.13497,634.048,662.648,57,In Flow 🌊,0,Moderate Productivity,19,2,1,3,4,3,1,2,2,2,1,137,21,4,7,94,,5,[],2,2,1,1,-1.1030039372174647,-1.7145051848014512,-4.576496,-5.5005054,1
678b4b6b45ee875d7437c6a99,2025-01-18T20:58:28.777357,user_1,41.5,3,3,64.223145,622.683,1010.321,43,In Flow 🌊,0,Low Productivity,8,5,2,3,5,0,2,4,1,4,6,13,8,5,1,72,,11,[],1,4,6,1,0.35722112101069164,-0.7968392215308705,6.187302,21.081285,1
678b4b6b45ee875d7437c6a100,2025-01-18T21:06:28.777357,user_3,31.2,2,10,42.389775,331.738,905.479,42,Distracted 😕,0,Low Productivity,12,4,1,5,0,4,1,2,1,8,15,186,20,8,10,68,,24,[],1,8,15,0,3.527171073539408,0.32599877575244995,57.750473,-19.82888,1
678b4b6b45ee875d7437c6a101,2025-01-18T21:15:28.777357,user_1,60.8,1,9,40.336744,738.499,463.395,54,In Flow 🌊,0,Moderate Productivity,6,4,1,4,0,4,0,0,1,1,10,120,16,1,6,78,,12,[],1,1,10,1,-0.6839038436349522,-0.4307347031815168,-4.7972274,-1.4008377,1
678b4b6b45ee875d7437c6a102,2025-01-18T21:21:28.777357,user_3,71.9,4,10,13.997046,991.21,525.134,62,Focused 🎯,0,Moderate Productivity,11,1,3,2,4,2,0,0,0,4,7,14,34,5,8,70,,11,[],0,4,7,1,-0.949801631239426,-0.38631127570954754,-26.697056,23.900797,1
678b4b6b45ee875d7437c6a103,2025-01-18T21:30:28.777357,user_1,73.5,3,4,38.734817,966.435,702.018,68,Focused 🎯,0,Moderate Productivity,20,4,2,0,5,4,3,4,0,2,1,97,12,10,8,41,,3,[],0,2,1,1,-2.706087935080753,-1.187494703975788,-9.843309,36.967476,1
678b4b6b45ee875d7437c6a104,2025-01-18T21:35:28.777357,user_1,88.5,3,2,46.359201,966.902,294.964,80,Focused 🎯,0,High Productivity,5,1,3,5,3,4,0,5,0,0,4,81,28,6,9,16,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a104_ach', 'timestamp': '2025-01-18T21:35:28.777357'}",4,[],0,0,4,2,-3.719796486212632,0.06870392786701311,-40.1788,-6.840675,1
678b4b6b45ee875d7437c6a105,2025-01-18T21:39:28.777357,user_1,69.3,4,2,34.572057,531.596,594.725,68,In Flow 🌊,0,Moderate Productivity,6,0,2,5,4,1,2,3,1,5,5,172,22,6,4,85,,11,[],1,5,5,1,-0.39722512204639043,0.02301609528230979,-12.534741,-31.765804,1
678b4b6b45ee875d7437c6a106,2025-01-18T21:42:28.777357,user_3,61.4,4,6,38.065485,925.452,594.244,46,In Flow 🌊,0,Moderate Productivity,1,5,2,5,5,2,3,2,1,2,7,186,22,5,1,22,,10,[],1,2,7,1,-0.7910253885015113,-0.5529102415467135,-11.955976,13.159431,1
678b4b6b45ee875d7437c6a107,2025-01-18T21:49:28.777357,user_2,67.2,0,8,53.365542,949.936,613.061,63,In Flow 🌊,0,Moderate Productivity,14,0,1,4,5,3,2,2,1,5,6,106,5,1,10,83,,12,[],1,5,6,1,-0.7087691743019288,0.7402560632344001,-8.454127,-21.667383,1
678b4b6b45ee875d7437c6a108,2025-01-18T21:55:28.777357,user_3,43.6,3,1,8.52254,830.332,580.213,62,In Flow 🌊,0,Moderate Productivity,3,5,3,5,8,5,2,3,5,6,14,150,41,10,7,32,,25,[],5,6,14,0,3.77100966568888,0.8395726795775319,40.90235,30.87611,-1
678b4b6b45ee875d7437c6a109,2025-01-18T21:58:28.777357,user_2,34.9,1,2,42.197922,281.495,872.248,41,Distracted 😕,0,Low Productivity,17,4,3,1,3,1,3,3,3,7,10,141,23,6,4,59,,20,[],3,7,10,0,3.2893216270701124,-0.35796133672679026,48.41385,-7.0201235,1
678b4b6b45ee875d7437c6a110,2025-01-18T22:02:28.777357,user_3,71.7,5,8,49.07917,1020.761,252.509,81,Focused 🎯,0,High Productivity,11,0,2,1,2,0,2,0,2,0,0,125,2,4,1,100,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a110_ach', 'timestamp': '2025-01-18T22:02:28.777357'}",2,[],2,0,0,2,-3.332314261002429,-0.18903872486073423,-62.747787,2.814147,1
678b4b6b45ee875d7437c6a111,2025-01-18T22:06:28.777357,user_1,34.0,0,8,9.653809,233.036,764.241,26,Distracted 😕,0,Low Productivity,18,4,2,1,8,1,2,0,1,8,8,95,11,3,4,79,,17,[],1,8,8,0,2.8888352894580738,-1.6583992446417253,44.41141,-20.356457,1
678b4b6b45ee875d7437c6a112,2025-01-18T22:16:28.777357,user_3,74.6,4,1,36.173038,715.68,322.97,64,Focused 🎯,0,High Productivity,17,4,0,3,2,3,3,2,0,2,1,129,5,6,1,29,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a112_ach', 'timestamp': '2025-01-18T22:16:28.777357'}",3,[],0,2,1,2,-2.8373486158248515,-0.7873016084830579,-12.046834,31.874928,1
678b4b6b45ee875d7437c6a113,2025-01-18T22:21:28.777357,user_1,91.4,1,7,51.864754,924.113,427.931,83,Focused 🎯,0,High Productivity,13,2,0,0,4,4,1,5,0,0,2,171,23,5,8,62,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a113_ach', 'timestamp': '2025-01-18T22:21:28.777357'}",2,[],0,0,2,2,-4.030185565000886,-0.27493166010110365,-50.168148,-17.201164,1
678b4b6b45ee875d7437c6a114,2025-01-18T22:27:28.777357,user_2,59.1,0,7,49.690587,617.147,855.184,45,In Flow 🌊,0,Low Productivity,18,1,3,4,5,0,0,2,1,2,9,93,29,4,10,24,,12,[],1,2,9,1,0.0035359374312062333,-1.067629389772391,23.384907,-6.3592253,1
678b4b6b45ee875d7437c6a115,2025-01-18T22:30:28.777357,user_1,75.7,1,4,18.635021,1144.388,196.589,75,Focused 🎯,0,High Productivity,11,3,1,0,7,2,1,0,1,5,0,84,39,10,7,78,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a115_ach', 'timestamp': '2025-01-18T22:30:28.777357'}",6,[],1,5,0,2,-2.216526661673436,0.21281421164218178,-23.842846,27.945734,1
678b4b6b45ee875d7437c6a116,2025-01-18T22:36:28.777357,user_3,71.4,4,9,41.9024,758.1,218.298,98,Focused 🎯,0,High Productivity,14,4,1,1,7,3,2,1,0,1,3,73,32,1,6,70,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a116_ach', 'timestamp': '2025-01-18T22:36:28.777357'}",4,[],0,1,3,2,-3.4090928619309837,-0.06067556607027594,-27.266113,4.2985845,1
678b4b6b45ee875d7437c6a117,2025-01-18T22:37:28.777357,user_3,66.5,2,4,39.422385,713.348,319.649,66,In Flow 🌊,0,High Productivity,12,1,2,2,9,2,0,3,0,4,2,156,40,5,10,40,,6,[],0,4,2,2,-2.059426423196568,-0.31453326931682446,-5.6912465,-19.5062,1
678b4b6b45ee875d7437c6a118,2025-01-18T22:46:28.777357,user_2,82.3,5,7,49.120911,868.316,232.526,85,Focused 🎯,0,High Productivity,17,3,0,1,9,2,2,1,0,2,10,3,13,9,8,45,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a118_ach', 'timestamp': '2025-01-18T22:46:28.777357'}",12,[],0,2,10,2,-2.1431839814752385,1.3977657479014332,-45.582745,-19.970543,1
678b4b6b45ee875d7437c6a119,2025-01-18T22:50:28.777357,user_1,67.4,3,6,61.657302,425.814,273.495,81,In Flow 🌊,0,High Productivity,19,3,3,3,0,3,0,4,0,3,0,166,40,3,6,62,,3,[],0,3,0,2,-2.9722517041524217,-0.20226971403552108,-2.2737432,-2.4983306,1
678b4b6b45ee875d7437c6a120,2025-01-18T22:57:28.777357,user_3,56.6,1,6,24.497911,616.496,1297.97,29,In Flow 🌊,0,Low Productivity,8,3,2,3,2,3,3,0,1,3,6,110,35,8,1,36,,10,[],1,3,6,1,0.8296021596865572,-2.7300634815335405,19.675035,-3.2699997,1
678b4b6b45ee875d7437c6a121,2025-01-18T23:00:28.777357,user_1,72.2,3,6,32.97699,967.287,344.355,70,Focused 🎯,0,High Productivity,18,2,2,2,6,0,3,3,1,4,9,149,34,4,5,28,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a121_ach', 'timestamp': '2025-01-18T23:00:28.777357'}",14,[],1,4,9,2,-0.6911860379027711,0.9489915807116149,-21.740824,-5.4918647,1
678b4b6b45ee875d7437c6a122,2025-01-18T23:08:28.777357,user_2,88.6,1,4,47.482687,1201.731,269.365,82,Focused 🎯,0,High Productivity,11,3,0,2,7,2,3,1,2,3,3,51,39,3,3,53,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a122_ach', 'timestamp': '2025-01-18T23:08:28.777357'}",8,[],2,3,3,2,-2.448573884300512,1.3072881861139976,-60.57675,12.215298,1
678b4b6b45ee875d7437c6a123,2025-01-18T23:18:28.777357,user_1,55.0,4,1,34.439031,183.522,911.342,15,In Flow 🌊,0,Low Productivity,4,0,3,4,7,2,3,1,1,4,7,172,39,6,8,40,,12,[],1,4,7,1,1.3264173099985173,-2.2761881142809597,33.98587,4.381965,1
678b4b6b45ee875d7437c6a124,2025-01-18T23:20:28.777357,user_2,60.7,0,3,36.755077,894.223,562.08,51,In Flow 🌊,0,Moderate Productivity,18,1,0,1,6,5,2,1,1,0,4,85,28,6,8,67,,5,[],1,0,4,1,-1.9047923829958866,-1.7677748754738163,5.2865286,11.103757,1
678b4b6b45ee875d7437c6a125,2025-01-18T23:23:28.777357,user_3,56.1,0,7,47.057182,494.415,896.939,40,In Flow 🌊,0,Low Productivity,3,4,2,4,1,3,1,4,2,4,1,75,22,2,6,6,,7,[],2,4,1,1,-0.04707033207033533,-1.7350071992217526,18.815557,-7.5072865,1
678b4b6b45ee875d7437c6a126,2025-01-18T23:29:28.777357,user_3,94.4,5,6,52.603394,1124.127,339.471,84,Focused 🎯,0,High Productivity,8,3,0,2,2,0,2,2,0,2,6,93,7,9,2,74,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a126_ach', 'timestamp': '2025-01-18T23:29:28.777357'}",8,[],0,2,6,2,-3.161483374168956,1.494576841872891,-60.49739,5.1035166,1
678b4b6b45ee875d7437c6a127,2025-01-18T23:32:28.777357,user_1,33.7,4,5,56.271003,469.547,941.417,34,Distracted 😕,0,Low Productivity,11,1,1,0,2,2,2,5,5,4,15,43,6,7,5,74,,24,[],5,4,15,0,4.083820104442161,0.0595867273708264,53.009415,33.013035,1
678b4b6b45ee875d7437c6a128,2025-01-18T23:34:28.777357,user_1,79.9,5,10,23.565362,1048.784,183.03,93,Focused 🎯,0,High Productivity,8,2,3,1,2,2,3,2,2,3,6,172,35,2,8,47,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a128_ach', 'timestamp': '2025-01-18T23:34:28.777357'}",11,[],2,3,6,2,-1.604914788543777,0.9944360239175559,-35.896957,36.91584,1
678b4b6b45ee875d7437c6a129,2025-01-18T23:35:28.777357,user_3,95.4,3,3,49.912356,1388.421,208.563,77,Focused 🎯,0,High Productivity,15,0,3,0,10,0,0,2,2,4,3,62,9,3,8,53,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a129_ach', 'timestamp': '2025-01-18T23:35:28.777357'}",9,[],2,4,3,2,-2.4834902329588453,1.9987604900869058,-60.012,0.016438136,1
678b4b6b45ee875d7437c6a130,2025-01-18T23:41:28.777357,user_3,56.2,0,9,35.972433,744.667,921.75,23,In Flow 🌊,0,Low Productivity,6,5,1,5,8,2,1,1,2,5,7,145,20,3,4,83,,14,[],2,5,7,1,1.4287939816973103,-1.0249009619836464,10.369746,-7.3444123,1
678b4b6b45ee875d7437c6a131,2025-01-18T23:46:28.777357,user_1,87.3,0,6,42.438182,1151.932,238.491,87,Focused 🎯,0,High Productivity,6,3,0,2,0,0,0,5,1,2,7,23,48,4,6,100,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a131_ach', 'timestamp': '2025-01-18T23:46:28.777357'}",10,[],1,2,7,2,-2.4646681408830493,1.2975837683441784,-57.225174,-23.680464,1
678b4b6b45ee875d7437c6a132,2025-01-18T23:51:28.777357,user_2,86.9,4,6,34.542278,876.994,391.609,83,Focused 🎯,0,High Productivity,6,2,1,4,7,5,3,5,0,4,9,194,23,5,6,51,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a132_ach', 'timestamp': '2025-01-18T23:51:28.777357'}",13,[],0,4,9,2,-1.4849495914872575,1.332288339251953,-25.772532,-26.452715,1
678b4b6b45ee875d7437c6a133,2025-01-18T23:52:28.777357,user_3,49.6,3,5,18.411751,681.16,752.22,57,In Flow 🌊,0,Moderate Productivity,20,3,0,2,9,2,3,1,5,3,9,134,47,6,10,32,,17,[],5,3,9,0,2.30667165298541,-0.9783932940616084,47.33379,20.323606,1
678b4b6b45ee875d7437c6a134,2025-01-18T23:54:28.777357,user_3,55.5,4,9,42.129511,924.328,1063.138,41,In Flow 🌊,0,Low Productivity,18,3,0,4,3,4,0,2,0,4,4,191,13,3,4,69,,8,[],0,4,4,1,-0.5780879679113182,-1.354630339656125,9.646317,-21.973236,1
678b4b6b45ee875d7437c6a135,2025-01-19T00:02:28.777357,user_1,61.8,4,8,40.027152,598.951,615.403,55,In Flow 🌊,0,Moderate Productivity,16,2,2,1,7,4,2,3,1,3,5,185,4,3,8,44,,9,[],1,3,5,1,-0.7167948483266533,-0.9006520568830167,-2.5771482,19.29875,1
678b4b6b45ee875d7437c6a136,2025-01-19T00:11:28.777357,user_2,89.2,1,6,25.935099,794.36,352.088,87,Focused 🎯,0,High Productivity,20,2,2,2,5,0,3,1,2,5,7,29,27,8,5,89,"{'type': 'CLEAN_CODE_CHAMPION', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a136_ach', 'timestamp': '2025-01-19T00:11:28.777357'}",14,[],2,5,7,2,-0.6021278957065819,1.2243859497815779,-30.215624,22.366266,1
678b4b6b45ee875d7437c6a137,2025-01-19T00:21:28.777357,user_3,40.7,4,3,36.077277,506.518,907.694,43,In Flow 🌊,0,Low Productivity,10,1,0,4,5,0,2,5,1,3,10,32,1,8,6,73,,14,[],1,3,10,1,1.1138015323722086,-1.3462531237160533,17.60637,4.1704655,1
678b4b6b45ee875d7437c6a138,2025-01-19T00:30:28.777357,user_2,35.7,2,6,42.9532,243.889,1115.04,29,Distracted 😕,0,Low Productivity,7,3,3,2,7,0,0,3,4,10,14,169,30,2,3,20,,28,[],4,10,14,0,5.672001623155072,0.6580681173812876,78.05164,2.1323164,1
678b4b6b45ee875d7437c6a139,2025-01-19T00:31:28.777357,user_2,42.4,2,4,31.986294,173.839,785.242,42,In Flow 🌊,0,Low Productivity,20,3,2,1,0,2,2,2,5,7,10,124,21,5,6,82,,22,[],5,7,10,0,4.1762712873118275,-0.3307086031910767,62.494,18.00913,1
678b4b6b45ee875d7437c6a140,2025-01-19T00:36:28.777357,user_3,65.2,4,4,48.864928,750.492,602.112,70,In Flow 🌊,0,Moderate Productivity,16,5,1,2,1,1,0,4,1,1,2,103,37,6,0,14,,4,[],1,1,2,1,-2.277108175655855,-0.9386757331857962,-13.51394,-3.3491638,1
678b4b6b45ee875d7437c6a141,2025-01-19T00:45:28.777357,user_1,79.9,5,4,37.797227,981.627,213.732,70,Focused 🎯,0,High Productivity,12,5,1,0,10,5,1,0,2,2,7,156,35,4,9,17,"{'type': 'DEBUGGING_MASTER', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a141_ach', 'timestamp': '2025-01-19T00:45:28.777357'}",11,[],2,2,7,2,-1.4673849579253102,0.7135801950559292,-42.75366,-10.732141,1
678b4b6b45ee875d7437c6a142,2025-01-19T00:46:28.777357,user_3,55.1,3,1,28.942082,868.711,730.765,49,In Flow 🌊,0,Moderate Productivity,12,2,0,2,1,0,1,5,0,3,4,171,17,2,8,55,,7,[],0,3,4,1,-1.0998586253949092,-1.464420109322594,9.530678,23.13539,1
678b4b6b45ee875d7437c6a143,2025-01-19T00:51:28.777357,user_3,79.4,3,7,56.32164,982.812,234.263,75,Focused 🎯,0,High Productivity,15,2,3,4,8,5,3,0,0,0,8,147,35,3,5,43,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a143_ach', 'timestamp': '2025-01-19T00:51:28.777357'}",8,[],0,0,8,2,-3.0245900872033507,0.6296095731446228,-43.545753,-19.865366,1
678b4b6b45ee875d7437c6a144,2025-01-19T00:58:28.777357,user_2,93.0,2,2,38.680454,1540.514,417.18,69,Focused 🎯,0,High Productivity,18,2,2,1,9,4,0,2,0,1,2,105,32,9,9,53,"{'type': 'PRODUCTIVITY_GURU', 'description': 'Maintained high code quality standards!', '_id': '678b4b6b45ee875d7437c6a144_ach', 'timestamp': '2025-01-19T00:58:28.777357'}",3,[],0,1,2,2,-3.9738266810562735,0.0841148806187828,-54.508156,-6.6896405,1
678b4b6b45ee875d7437c6a145,2025-01-19T01:04:28.777357,user_1,64.3,3,9,40.937603,659.758,415.671,64,In Flow 🌊,0,High Productivity,12,0,3,5,7,4,3,2,1,5,2,73,0,8,10,50,,8,[],1,5,2,1,-1.1486206588667494,-0.14902045621891621,-24.87455,13.89801,1
